sku,closing_inventory,revenue,inventory_cost,size,product_name,brand_name,product_category
10008047,1,0.0,0.0,S,Vintage40sTanSweater,Unknown,Sweater/Cardigan
10008607,1,0.0,8.0,,Vintage70sSnakeChainBracelet,Unknown,Top
10008599,1,0.0,13.75,XS,Vintage7Mad BlkWhiPantsuit,7 Madison,Jeans/Pants
10004479,1,0.0,0.0,S,VintageA PlumFloralBlouse,Vintage America,Top
10008061,0,62.34749,0.0,,VintageAW Red&BrwnPurse,American West,Accessories
10006126,1,0.0,0.0,S,VintageAileen WhiZipSweater,Aileen,Sweater/Cardigan
10008791,1,0.0,8.0,,VintageAvonNecklace,Avon,Accessories
10008606,1,0.0,8.0,,VintageBlGrGemNecklace,Unknown,Accessories
10008049,1,0.0,0.0,S,VintageBlackPantStripe,Unknown,Jeans/Pants
10008074,1,0.0,0.0,M,VintageBlueBttnDwnTop,Unknown,Other
10008055,1,0.0,0.0,8,VintageClarks BlackLoafr,Clarks,Other
10008782,1,0.0,8.0,,VintageCoachPurse Brwn,Coach,Accessories
10004855,0,22.99,0.0,XL,VintageCrossR RedStripedShirt,CrossRoads,Top
10008058,1,0.0,0.0,S,VintageDesignHouse DottedDress,Design House,Dress
10008608,1,0.0,8.0,,VintageFlowerBangle,Unknown,Other
10007375,0,18.99,0.0,,VintageFlowerNecklace,Unknown,Accessories
10005284,1,0.0,0.0,L,VintageFredR MulticolTieTop,Fred Rothschild,Other
10008364,1,0.0,0.0,M,VintageFredericks PinkBeadTop,Fredericks of Hollywood,Other
10008051,1,0.0,0.0,S,VintageGayGibson BlueSuitSET,Gay Gibson,Set
10007384,1,0.0,0.0,,VintageGemGoldRing,Unknown,Accessories
10008597,1,0.0,10.0,M,VintageGennisknit OrTennisDress,Gennisknit,Dress
10008057,1,0.0,0.0,40,VintageGreenJacket,Unknown,Jacket/Coat
10004659,0,65.0,0.0,S,VintageGrn&PinkDress,Unknown,Dress
10008598,1,0.0,4.75,8,VintageImpressions TaupeBlkBlouse,Impressions,Top
10008050,0,73.19555,0.0,S,VintageIsabel BlueFlowrSwtr,Isabel of Saks Fifth Avenue,Sweater/Cardigan
10006002,0,32.99,0.0,40,VintageKingsRoad GrnBttnDwn,Kings Road,Other
10006147,1,0.0,0.0,,VintageLapisRing,Unknown,Accessories
10006125,1,0.0,0.0,34,VintageLileenP WhiPurpRedBttnDwn,Lileen Pennington,Other
10007386,1,0.0,0.0,,VintageLuciteNecklace,Unknown,Accessories
10008054,1,0.0,0.0,7,VintageMiramonte WhiteHeels,Miramonte,Top
10008059,1,0.0,0.0,38,VintageMissHolly WhiBttnDwn,Miss Holly,Top
10006096,0,28.99,0.0,M,VintageNaniFlwrChemise,Unknown,Other
10008056,1,0.0,0.0,S,VintageOrlon PinkSweatr,Orlon,Other
10008546,0,75.99,0.0,6,VintagePamelaF RedStitchSkirt,Pamela Ferrari,Skirt
10008048,1,0.0,0.0,10,VintagePatchDress,Unknown,Dress
10006132,1,0.0,0.0,M,VintagePattys CrmLaceBlouse,Pattys of Texas,Top
10007387,1,0.0,0.0,,VintagePilomaPicassoBrwnLeathrBag,Paloma Picasso,Top
10008052,1,0.0,0.0,S,VintagePinkFlowerDress,Unknown,Dress
10004661,1,0.0,0.0,S,VintagePrp-MulticolDress,Unknown,Dress
10008561,1,0.0,8.0,M,VintageRebekah BlkLcaeTop,Rebekah,Other
10007886,0,35.99,0.0,40,VintageRedLeatherDress,Unknown,Dress
10006909,0,29.99,0.0,6,VintageRustler Jeanshort,Rustler,Shorts
10004667,0,32.99,0.0,L,VintageSO PinkBttnDwnTop,So,Other
10006148,0,18.99,0.0,,VintageSarahCovNecklace,Sarah Coventry,Accessories
10006137,0,35.99,0.0,,VintageSarahCoventry GoldSToneBracelet,Sarah Coventry,Accessories
10006127,0,18.99,0.0,8,VintageSears WhiRuffleBtnDwn,Sears,Other
10007379,1,0.0,0.0,,VintageSilverPlatedSwirlNecklaces,Unknown,Accessories
10005769,1,0.0,0.0,S,VintageSimplyStyled BlueTop,Simply Styled,Other
10006167,1,0.0,0.0,S,VintageVanityFair AniPrintmeshSkirt,Vanity Fair,Skirt
10004664,1,0.0,0.0,M,VintageVictoriaS PinkSlip,Victoriaxs Secret,Other
10008600,1,0.0,6.5,S,VintageWhiBlkBlouse,Unknown,Top
10006131,0,32.99,0.0,S,VintageWhiPant,Unknown,Jeans/Pants
10006152,0,10.99,0.0,,VintageYellowenamel,Unknown,Other
10006601,1,0.0,0.0,L,Violet & Claire Pink SL Top,Violet X Claire,Top
10005611,1,0.0,0.0,XL,Violet & Claire Red SL Tank,Violet X Claire,Top
10000255,1,0.0,0.0,,Violet X ClaireLS Top_Wh,Violet X Claire,Top
10006049,1,0.0,0.0,L,VioletxC Blkdottedbttndwn,Violet X Claire,Other
10007061,1,0.0,0.0,9,Vionic Pink Sandals,Vionic,Top
10007679,0,23.99,0.0,S,Voila Black SL Jumpsuit,Voila,Romper/Jumpsuit
10006750,0,35.99,0.0,L,Vol. 1 Pink Brown Floral Blouse,Vol. 1,Top
10006615,0,29.99,0.0,,Von Dutch Pink & Brown Hat,Von Dutch,Accessories
10006744,1,0.0,0.0,,Von Dutch Pink Velvet Cap,Von Dutch,Other
10006526,1,0.0,0.0,L,Voy Black Puff Sleeves Top,Voy,Top
10007686,1,0.0,0.0,M,W5 Red LS Chiffon Top,W5,Top
10005546,1,0.0,0.0,M,WHBM Beige Long Cardigan,White House Black Market,Sweater/Cardigan
10005940,1,0.0,0.0,M,WHBM Black & Gray Cardigan,White House Black Market,Sweater/Cardigan
10005592,1,0.0,0.0,S,WHBM Black & White Blouse SS,White House Black Market,Top
10007569,1,0.0,0.0,,WHBM Black Cardigan XS,,Sweater/Cardigan
10006566,1,0.0,0.0,M,WHBM Black Crop Top,White House Black Market,Top
10008696,1,0.0,8.0,14,WHBM Black Dress,,Dress
10008673,1,0.0,8.0,8,WHBM Black Dress,,Dress
10007522,1,0.0,0.0,XS,WHBM Black Fur Jacket,,Jacket/Coat
10004983,1,0.0,0.0,XL,WHBM Black Ruffle SL Tie Neck,White House Black Market,Other
10007298,1,0.0,0.0,10,WHBM Black Sequin Pants,White House Black Market,Jeans/Pants
10005693,1,0.0,0.0,4,WHBM Black Skinny Pants,White House Black Market,Jeans/Pants
10004195,1,0.0,0.0,,WHBM Black Studded Skirt,Whbm,Skirt
10006452,1,0.0,0.0,XS,WHBM Black Top White Embroidery,White House Black Market,Top
10003859,1,0.0,0.0,8,WHBM Black Zipper Skinny Jeans NWT,White House Black Market,Jeans/Pants
10006547,1,0.0,0.0,S,WHBM Blue Ruffle Tank,White House Black Market,Top
10007854,1,0.0,0.0,M,WHBM Blue SL Dress,White House Black Market,Dress
10005620,1,0.0,0.0,M,WHBM Brown Zebra SL Top,White House Black Market,Top
10008188,0,22.99,0.0,S,WHBM Burgundy Design SL Top,White House Black Market,Top
10005251,0,28.99,0.0,4,WHBM Burgundy Velvet Pants,White House Black Market,Jeans/Pants
10007140,0,25.99,0.0,6,WHBM Corset Black Floral,Whbm,Set
10008232,0,33.99,0.0,,WHBM Cream Boho Bustier M,,Other
10003812,1,0.0,0.0,L,WHBM Demin Legging,Whbm,Jeans/Pants
10007137,1,0.0,0.0,4,WHBM Denim Shorts,Whbm,Shorts
10006314,1,0.0,0.0,M,WHBM Floral Bodysuit Maroon,White House Black Market,Top
10003856,1,0.0,0.0,M,WHBM Fuzzy Cardigan,White House Black Market,Sweater/Cardigan
10007614,1,0.0,0.0,,WHBM Gina Suede Flower Bootie 10,,Shoes
10005023,1,0.0,0.0,2,WHBM Gold & Black Polka Dot LS,White House Black Market,Top
10008265,1,0.0,6.0,,WHBM Green SS Top XXS,,Top
10007490,1,0.0,0.0,M,WHBM Grey Sleeveless Shirt,,Top
10004026,1,0.0,0.0,,WHBM Jeans,White House Black Market,Jeans/Pants
10005496,1,0.0,0.0,S,WHBM Maroon LS Dress,White House Black Market,Dress
10008168,1,0.0,8.0,12,WHBM Red Black Floral Tube Top,White House Black Market,Top
10005976,1,0.0,0.0,L,WHBM Red Purple LS,White House Black Market,Top
10006606,1,0.0,0.0,S,WHBM Rose LS Top,White House Black Market,Top
10006719,0,25.99,0.0,M,WHBM Shiny Zebra Print Shirt,White House Black Market,Top
10006528,1,0.0,0.0,S,WHBM Silver Shiny Halter Top,White House Black Market,Top
10007143,0,18.99,0.0,6,WHBM White Dress,Whbm,Dress
10008429,1,0.0,9.0,4,WHBM White Jean Jacket,,Jeans/Pants
10006952,1,0.0,0.0,0,WHBM White Pattern Shorts,,Shorts
10005049,0,24.99,0.0,M,WHBM Polka Top Bl&Blk,White House Black Market,Top
10005032,0,18.99,0.0,S,WHBM Ruched Blouse Prpl,White House Black Market,Top
10005044,0,16.99,0.0,S,WHBM Slvlss Trtlnck Bl&Blk,White House Black Market,Top
10004606,1,0.0,0.0,10,WHBM BlackDress,White House Black Market,Dress
10006050,0,22.99,0.0,M,WHBM Blk&whiKnit,White House Black Market,Sweater/Cardigan
10004381,1,0.0,0.0,XXS,WHBM BlkSleevelessBlouse,Whbm,Top
10007888,1,0.0,0.0,12,WHBM BlkWhiShort,White House Black Market,Shorts
10006157,0,22.99,0.0,L,WHBM BlkcinchTop,White House Black Market,Other
10003646,1,0.0,0.0,4,WHBM BurntredPant,White House Black Market,Jeans/Pants
10006416,1,0.0,0.0,M,WHBM PinkFloralBlouse,White House Black Market,Top
10006864,1,0.0,0.0,8,WHBM WhitezippocketShorts,White House Black Market,Shorts
10003970,1,0.0,0.0,L,WHBMNWT Blk Beaded Top,White House Black Market,Top
10006149,0,12.99,0.0,,WHBMSilverBracelet,White House Black Market,Accessories
10006907,1,0.0,0.0,11,WIDI MulticolPlaidShorts,Wear it Declare it,Shorts
10006388,0,18.99,0.0,2,WW Black Snakeskin Belt,Ww,Accessories
10003805,1,0.0,0.0,6,WW Gray Jeans,Wit X Wisdom,Jeans/Pants
10006155,0,23.99,0.0,M,WWDDDollyTshirt,Unknown,Top
10004453,1,0.0,0.0,L,WWW MustardBrwnBlouse,Who What Wear,Top
10003645,1,0.0,0.0,6,WY BrwnFloralJacket,Wy,Jacket/Coat
10008053,1,0.0,0.0,10,WaldenClassics MulticolDress,Walden Classics,Dress
10003835,0,23.99,0.0,S,WallFlower LightWash Jacket,Wallflower Vintage Collection,Jacket/Coat
10002744,0,15.99,0.0,M,Wallflower Vintage Collection swtr bei blk,Wallflower Vintage Collection,Sweater/Cardigan
10007862,1,0.0,0.0,12,Wallis Black Butterfly Dress,Wallis,Dress
10007138,1,0.0,0.0,L,Wax Jeans LA Denim Mini Skirt,Wax Jean,Skirt
10002972,1,0.0,0.0,,WayeDress_Wx,Waye,Dress
10005402,1,0.0,0.0,M,Wayf Blk&GrnFloralTop,Wayf,Other
10004963,1,0.0,0.0,24,We The Free Jean Skirt Zipper,We The Free,Skirt
10003484,1,0.0,0.0,XS,We The Free Sweatshirt Grey,We The Free,Top
10008630,1,0.0,4.0,,Wearever Beige Bodysuit M,,Top
10005968,1,0.0,0.0,L,Wearing Your Heart Pink Sweater,Wearing Your Own Heart On Your Sleeve,Sweater/Cardigan
10002604,1,0.0,0.0,,Weerawat VintageSkirt_Ev,Weerawat Vintage,Skirt
10008396,1,0.0,5.5,,Well Worn Burgundy Pants 6,,Jeans/Pants
10008073,1,0.0,0.0,S,Wendy GreenSweatrDress,Wendy,Dress
10007107,0,35.99,0.0,L,West 36th Denim Skirt Brown,West 36th,Skirt
10008690,1,0.0,6.0,,West Kei Green SS Top L,,Top
10007792,0,16.99,0.0,,Westbound White Knit Poncho One Size,Westbound,Sweater/Cardigan
10003797,1,0.0,0.0,,Western Fashions Plaid Long Sleeve,Western Fashions,Other
10006939,1,0.0,0.0,L,WetSeal GrnZipup,Wet Seal,Other
10004504,0,21.99,0.0,4,WhBmNWT Multicolor Skirt,White House Black Market,Skirt
10007748,1,0.0,0.0,XL,WhatsHot MulticolPolkaDotDress,Whats Hot,Dress
10008065,1,0.0,0.0,S,Whi&BrwnSET,Unknown,Set
10006090,1,0.0,0.0,M,Whi&PurpBttnDwn,Unknown,Other
10005782,1,0.0,0.0,S,WhiXbrwnTop,Unknown,Other
10005575,1,0.0,0.0,S,Whispers Pink Slip,Whispers,Other
10007995,0,22.22844,0.0,,White & Clear Stone Necklace,,Accessories
10006397,1,0.0,0.0,,White Braided Belt,Unknown,Accessories
10005084,0,13.99,0.0,M,White Crow Knot Back RdOrng,White Crow,Other
10005847,0,15.99,0.0,S,White Embroidered Tank w Tassel,Unknown,Top
10004088,1,0.0,0.0,L,White Feather Dress,,Dress
10003990,0,8.99,0.0,,White Flower Ring 1,,Accessories
10003991,0,8.99,0.0,,White Flower Ring 2,,Accessories
10004254,1,0.0,0.0,4,White Frayed-Hem Jeans,Abercrombie & Fitch,Jeans/Pants
10008801,1,0.0,7.75,L,White Fringe Skirt,,Skirt
10002606,1,0.0,0.0,,White House Black Market Blazer,White House Black Market,Jacket/Coat
10007182,1,0.0,0.0,XS,White House Black Market Burgundy Blouse,,Top
10003543,1,0.0,0.0,4,White House Black Market Pants Black,White House Black Market,Jeans/Pants
10003455,0,31.99,0.0,4,White House Black Market Skirt Black,White House Black Market,Skirt
10000087,1,0.0,0.0,,White House Black MarketLS Top_Q,White House Black Market,Top
10001467,0,0.0,0.0,,White House Black MarketSkirt_J,White House Black Market,Skirt
10000072,1,0.0,0.0,,White House Black MarketSweater_Co,White House Black Market,Sweater/Cardigan
10005039,0,18.99,0.0,L,White Jean Mini w Metal Button,Unknown,Jeans/Pants
10005258,1,0.0,0.0,S,White LS Floral Collared Top,Unknown,Top
10006969,1,0.0,0.0,S,White LS Seethrough Buttonup,Unknown,Top
10007829,1,0.0,85.5,M,White LS Top,,Top
10005625,1,0.0,0.0,XXL,White Mark Orange Multi Color Sheer Top,White Mark,Top
10007065,0,18.99,0.0,9,White Mountain Slip on Sandals Gold,White Mountain,Top
10004240,1,0.0,0.0,XL,White Multi-Color Sweater,Aldomartins,Sweater/Cardigan
10006565,0,15.99,0.0,M,White Multicolor Embroidered Top,Unknown,Top
10006958,1,0.0,0.0,XS,White Ruffle Skirt,Unknown,Skirt
10006965,0,14.99,0.0,M,White SL Ruffle Neck Top,Unknown,Top
10008776,1,0.0,5.5,L,White Sheer LS Crop Top Rucched,Unknown,Top
10008704,1,0.0,4.5,,White Stag Black Sleeveless Top L,,Top
10005028,1,0.0,0.0,M,White Stag Lace Blouse Multicolor,White Stag,Top
10004304,1,0.0,0.0,M,White Stag VINTAGE Blue Flower SL,White Stag,Other
10001101,1,0.0,0.0,,White Tee Kiss,American Apparel,Top
10003926,1,0.0,0.0,L,White Tulle Slip,Unknown,Other
10007905,1,0.0,0.0,,White Woven Purse,Unknown,Accessories
10006922,0,22.99,0.0,S,WhiteLaceSkort,Unknown,Other
10006863,1,0.0,0.0,M,WhiteLaceTankTop,Unknown,Top
10008582,1,0.0,8.0,M,WhiteSequinCutOutTop,Unknown,Other
10004358,1,0.0,0.0,M,Whitehouse Blue Blouse,White House Black Market,Top
10003919,1,0.0,0.0,L,Wht Slip,Unknown,Other
10004443,0,22.99,0.0,10,Wide Leg Cropped Jean,Banana Republic,Jeans/Pants
10006808,1,0.0,0.0,M,Wild Fable Dress Purple Peach,Wild Fable,Dress
10007908,0,22.99,0.0,4,Wild Fable Jean Colorful Skirt,Wild Fable,Skirt
10006315,0,10.99,0.0,XS,Wild Fable Orange Crop Top,Wild Fable,Top
10006585,0,8.99,0.0,S,Wild Fable Red Orange Crop Top,Wild Fable,Top
10007562,0,19.0,0.0,S,Wild Fable White Dress,,Dress
10008553,1,0.0,0.0,12,Wild Fable PinkFlowerSkirt,Wild Fable,Skirt
10005255,0,8.99,0.0,M,Wild Honey Black Pleather Crop Top,Wild Honey,Top
10008323,0,11.99,0.0,XS,WildFable OrangeHalterTop,Wild Fable,Top
10004662,0,21.99,0.0,L,WildH BlkLaceBdySuit,Wild Honey,Other
10004284,1,0.0,0.0,M,WildHoney Grey Multi-Color Sweater,Wild Honey,Sweater/Cardigan
10007109,1,0.0,0.0,8,Willi Smith Black SL Dress White Design,Willi Smith,Dress
10003716,0,24.99,0.0,S,Willi Smith Chunky Lace Skirt,Willi Smith,Skirt
10007783,1,0.0,0.0,M,Willow & Clay Black LS Floral Zip Up,Willow X Clay,Top
10008716,1,0.0,7.5,,Willow & Root Green Floral Top S,,Top
10004946,2,0.0,0.0,M,Willow&Wind GreyMulticolSweater,Willow X Wind,Sweater/Cardigan
10006139,1,0.0,0.0,S,WillowxClay Navy&RedCover,Willow X Clay,Other
10007132,1,0.0,0.0,S,Windsor Black Skirt Rhinestone,Windsor,Skirt
10006494,1,0.0,0.0,S,Windsor Dress Copper,Windsor,Dress
10004780,0,12.99,0.0,M,Windsor Green Crop Top,Windsor,Top
10006401,1,0.0,0.0,M,Windsor BlackGemTop,Windsor,Other
10004915,1,0.0,0.0,4,Windsor BlkFloralSkirt,Windsor,Skirt
10000321,1,0.0,0.0,,WindsorSkirt_Li,Windsor,Skirt
10003446,1,0.0,0.0,,Wire Jean Co Borgata Pants Tan,Wire Jean Co,Jeans/Pants
10006503,1,0.0,0.0,,Wire Metal Purse,Unknown,Accessories
10006253,0,55.0,0.0,,Wire Purse,Unknown,Accessories
10008234,1,0.0,4.99,,Wishful Park Pink Camisole S,,Top
10008185,1,0.0,6.0,S,Wishlist Brown SL Top,Wishlist,Top
10008274,1,0.0,6.0,,Wishlist Grey Sleeveless Blouse S,,Top
10008321,1,0.0,0.0,M,WishlistJeans Purpshorts,Wishlist Jeans,Shorts
10005680,1,0.0,0.0,M,Wisteria Lane NWT Pants Black,,Jeans/Pants
10004024,0,29.99,0.0,,Wit X WisdomPants,Wit X Wisdom,Jeans/Pants
10007002,1,0.0,0.0,16,Wit and Wisdom Jeans Black,Wit X Wisdom,Jeans/Pants
10002568,1,0.0,0.0,,WitcheryLS Top_Xh,Witchery,Top
10004727,1,0.0,0.0,XXL,Woman Within Red & White Plaid SS,Woman Within,Top
10003941,1,0.0,0.0,S,Wonder Maid Pale Pink Intimates,Wonder Maid,Other
10003996,0,8.5,0.0,,Wood Flower Earrings,,Accessories
10006820,1,0.0,0.0,S,World Market Pink Pants,World Market,Jeans/Pants
10007926,1,0.0,0.0,XL,Worthington Bright Orange SL Top,Worthington,Top
10005656,1,0.0,0.0,L,Worthington Gray Satin Top,Worthington,Top
10006817,1,0.0,0.0,XL,Worthington Red Blouse,Worthington,Top
10008515,1,0.0,13.15,,Worthington White Sleeveless Top L,,Top
10004429,0,22.99,0.0,,Woven Heart Shawl Black and Floral,Unknown,Other
10006347,0,15.99,0.0,,WovenBowBasketBag,Unknown,Accessories
10006619,1,0.0,0.0,16,Wrangler blue checkered jean shorts,,Shorts
10006790,0,18.99,0.0,4,Wrangler JeanFlowerShorts,Wrangler,Shorts
10003717,0,25.99,0.0,M,Wrap Around Tan Skirt,Unknown,Skirt
10008567,1,0.0,8.0,M,WrapSkirtMultiwaytowear,Unknown,Skirt
10006094,1,0.0,0.0,L,Wrapper YllwbowBlouse,Wrapper,Top
10001098,0,25.0,0.0,,Wu-TangTee Shirt_La,Wu-Tang,Top
10007907,0,21.9153,0.0,6,X2 Jean Skirt,X2,Skirt
10008024,0,19.0,0.0,XS,XCVI Green SL Top,Xcvi,Top
10005261,0,25.99,0.0,M,XOXO Black Off Shoulder LS w Grommets,Xoxo,Top
10007772,0,27.99,0.0,S,XXZ Black Red Dot SL Dress,Xxz,Dress
10007789,1,0.0,0.0,XS,Xhilaration Mint Green Lace Skirt,Xhilaration,Skirt
10008275,1,0.0,8.0,,Xhilaration White Dress M,,Dress
10003502,1,0.0,0.0,M,Xhilerations Jacket Black,Xhilaration,Jacket/Coat
10006813,1,0.0,0.0,M,Xiaoguozi Floral Dress,Xiaoguozi,Dress
10007412,1,0.0,0.0,,Xsetmar BlkNewsboyHat,XSetmar,Set
10008350,0,16.99,0.0,M,XtraOrd GreenHalterTop,Xtraordinary,Top
10008670,1,0.0,7.0,,Y2K Red Mesh Lace Babydoll Top L,,Top
10005962,1,0.0,0.0,L,YFB White Satin Tank,Yfb,Top
10006501,1,0.0,0.0,L,Ya LA Cardigan Sweater Brown,,Sweater/Cardigan
10005300,0,22.99,0.0,S,YaYa FloralBlouse,Ya Ya X Co,Top
10008194,1,0.0,6.0,2,Yacun Brown Plaid Vest,Yacun,Top
10005528,0,24.99,0.0,M,Yang Pao Pao Black Pants w Birds,Yang Pao Pao,Jeans/Pants
10008359,1,0.0,0.0,S,Yasuko RedWhiPattShirt,Yasuko,Top
10007085,1,0.0,0.0,,Yee Haw Baseball Hat,Yee Haw,Accessories
10007152,24,23.99,384.0,L,Yellow Chic Vintage T Shirt,,Top
10007151,25,0.0,400.0,M,Yellow Chic Vintage T Shirt,,Top
10007150,24,23.99,384.0,S,Yellow Chic Vintage T Shirt,,Top
10007153,24,23.99,384.0,XL,Yellow Chic Vintage T Shirt,,Top
10007149,25,0.0,400.0,XS,Yellow Chic Vintage T Shirt,,Top
10008200,1,0.0,6.0,XS,Yellow Floral Halter Top,Unknown,Top
10008488,1,0.0,6.3,,Yellow Floral Sleeveless Tank XL+,,Top
10007299,0,39.99,0.0,XXL,Yellow Floral Suede SL Dress,Unknown,Dress
10008363,1,0.0,0.0,S,YellowFlowerCropTop,Unknown,Top
10005772,1,0.0,0.0,L,YellowStone YellowstoneTshirt,YellowStone,Top
10007218,1,0.0,0.0,L,Your 6th Senses Pink SL Dress,Your 6th Sense,Dress
10005500,1,0.0,0.0,L,Z Supply NWT Black Tank,Z Supply NWT,Top
10004123,0,20.99,0.0,XS,ZION Gry Marley Tee,Zion Rootswear,Top
10005603,1,0.0,0.0,S,Zac & Rachel Green Purple SL Tank,Zac X Rachel,Top
10005677,1,0.0,0.0,12,Zac & Rachel Pants Light Blue NWT,,Jeans/Pants
10004022,1,0.0,0.0,22,Zac&Rachel Rose Pant,Zac X Rachel,Jeans/Pants
10005063,1,0.0,0.0,L,Zac&Rachel Ruffle Blouse Pink,Zac X Rachel,Top
10005288,0,18.99,0.0,2,ZacXRachel GreenLaceTop,Zac X Rachel,Other
10006968,0,13.99,0.0,XS,Zara Basic Cream Off Shoulder Top,Zara Basic,Top
10007201,0,22.99,0.0,XS,Zara Basic White Top,,Top
10008629,1,0.0,5.75,,Zara Beige Sequin Halter Top M,,Top
10005923,1,0.0,0.0,M,Zara Black LS Cold Shoulder Top,Zara,Top
10004621,1,0.0,0.0,XL,Zara Black Longsleeve White Flws Dress,Zara,Dress
10007927,1,0.0,0.0,XS,Zara Black Off Shoulder Ruffle Top,Zara,Top
10005248,1,0.0,0.0,L,Zara Black SS Top,Zara,Top
10007327,1,0.0,0.0,S,Zara Blk Bodysuit,Zara,Top
10007092,0,22.99,0.0,11,Zara Blue Flats,Zara,Shoes
10004725,1,0.0,0.0,M,Zara Blush Sheer LS,Zara,Top
10003927,1,0.0,0.0,S,Zara Camel Cami,Unknown,Top
10003486,1,0.0,0.0,M,Zara Cardigan Brown,Zara,Sweater/Cardigan
10004090,1,0.0,0.0,L,Zara Copper Zipper Jacket,Zara Woman,Jacket/Coat
10003507,1,0.0,0.0,2,Zara Cordaroy Pants White,Zara,Jeans/Pants
10005100,0,12.99,0.0,S,Zara Cream SL Bodysuit,Zara,Top
10004106,1,0.0,0.0,6.5,Zara GoldChain Loafer,Zara Basic,Shoes
10008227,0,17.99,0.0,S,Zara Green Dress,,Dress
10004637,0,31.99,0.0,XS,Zara Green Longsleeve Dress NWT,Zara NWT,Dress
10007111,1,0.0,0.0,XS,Zara Green Multicolor LS Dress,Zara,Dress
10005836,1,0.0,0.0,S,Zara Green Sweater,Zara,Sweater/Cardigan
10005014,1,0.0,0.0,M,Zara Hot Pink LS Crop Top,Zara,Top
10006999,1,0.0,0.0,M,Zara Hot Pink Satin Top,Zara,Top
10005883,0,24.99,0.0,S,Zara Hot Pink Sweater,Zara,Sweater/Cardigan
10007241,0,22.99,0.0,XS,Zara Light Blue Dress,,Dress
10007847,0,33.99,0.0,,Zara Multicolor Skirt M,,Skirt
10006527,1,0.0,0.0,L,Zara Muted Brown Collared Shirt,Zara,Top
10007465,1,0.0,0.0,M,Zara NWT Black SL Dress,Zara NWT,Dress
10007296,1,0.0,0.0,S,Zara NWT Black SL Top Fabric Swirl,Zara NWT,Top
10005304,1,0.0,0.0,M,Zara NWT Black Waterproof Miniskirt,Zara NWT,Skirt
10005973,1,0.0,0.0,L,Zara NWT Jean SS Top,Zara NWT,Jeans/Pants
10007790,1,0.0,0.0,S,Zara Pale Pink SL Dress,Zara,Dress
10007911,1,0.0,0.0,S,Zara Pink & White SL Dress,Zara,Dress
10005718,1,0.0,0.0,L,Zara Red Blue Sequin Skirt,Zara Basic,Skirt
10004640,0,29.99,0.0,S,Zara Sage Green Dress,Zara,Dress
10005981,1,0.0,0.0,M,Zara Sage Green Wrap Sweater,Zara,Sweater/Cardigan
10007028,0,24.99,0.0,M,Zara Sleeveless Bodysuit Blk & Blue,Zara,Top
10003788,0,22.99,0.0,S,Zara Tr Black Plaid ShortSleeve,Zara Trafaluc,Shorts
10008426,1,0.0,6.25,,Zara Trafaluct Red Skirt S,,Skirt
10005868,0,24.99,0.0,M,Zara White Black Stripe Crop Top,Zara,Top
10006951,1,0.0,0.0,L,Zara White Blouse,,Top
10005934,0,34.99,0.0,M,Zara White Bodysuit,Zara,Top
10006980,0,21.99,0.0,S,Zara White Collared SS Dress,Zara,Dress
10007611,1,0.0,0.0,,Zara White Denim Jacket M,,Jeans/Pants
10004573,0,25.99,0.0,L,Zara White Dress,Zara,Dress
10007167,1,0.0,0.0,S,Zara White LS Blouse,,Top
10007781,0,23.99,0.0,M,Zara White LS Lace Top,Zara,Top
10006306,1,0.0,0.0,M,Zara White Pink Sheer LS,Zara,Top
10006961,0,28.99,0.0,XS,Zara White SL Crop Top,Zara,Top
10005227,1,0.0,0.0,S,Zara White V Neck Top,Zara,Top
10005378,1,0.0,0.0,M,Zara Woman Blue & White Stripped Top,Zara,Top
10005060,0,25.99,0.0,M,Zara Baby Tee Maroon,Zara,Top
10005087,0,12.99,0.0,XS,Zara Ruche Crop Cream,Zara,Other
10005141,0,25.98,0.0,L,Zara SqrNck Crop Camel,Zara,Other
10005161,0,24.99,0.0,XS,Zara Tie Top Blk,Zara,Top
10005441,1,24.99,0.0,L,Zara Wrap Dress Pnk,Zara,Dress
10007395,1,0.0,0.0,L,Zara BlackLaceLongsleeve,Zara,Other
10007887,1,0.0,0.0,S,Zara BlackSilkShort,Zara,Shorts
10007737,1,0.0,0.0,M,Zara FloralWhiMeshTop,Zara Basic,Other
10006398,1,0.0,0.0,L,Zara GreenPatternTankTop,Zara,Top
10006018,1,0.0,0.0,S,Zara GrnPurpTop,Zara,Other
10006053,1,0.0,0.0,L,Zara OrangeLongSl,Zara,Other
10004383,0,28.99,0.0,M,Zara Pink&WhDress,Zara,Dress
10004374,0,23.99,0.0,M,Zara PinkSweater,Zara,Sweater/Cardigan
10006360,0,12.99,0.0,S,Zara WhiWomanShirt,Zara,Top
10006931,1,0.0,0.0,S,Zara WhiteDress,Zara,Dress
10007400,0,18.99,0.0,M,Zara YllwFloralCutoutDress,Zara NWT,Dress
10005285,0,22.99,0.0,M,Zara pink&BlTop,Zara,Other
10002695,1,0.0,0.0,,ZaraButton Down_Ra,Zara,Other
10000889,1,0.0,0.0,,ZaraLS Top_Ko,Zara,Top
10000062,0,25.99,0.0,,ZaraSweater_Cu,Zara,Sweater/Cardigan
10002473,1,0.0,0.0,,ZaraSweater_Fo,Zara,Sweater/Cardigan
10004366,1,0.0,0.0,S,ZaraTraf Red&BlkBlouse,Zara Trafaluc,Top
